# ----------------------------------------
# 查看用户互动度和留存率概览
# 账号：hyde数据看板
# 媒体资源：cantonlock
# ----------------------------------------
#  
# 开始日期：20260624
# 结束日期：20260921
XF-1 Lock Cylinder — Hardened Steel (HRC58) | Canton Hyland,4
069 Stainless Steel Handle | Canton Hyland,3
102-30MM Glass Door Handle — Stainless Steel | Canton Hyland,3
105 Glass Door Handle — Stainless Steel | Canton Hyland,3
105-600 Glass Door Handle — Stainless Steel | Canton Hyland,3
1073D MB Night Latch And Rim Lock | Canton Hyland,3
140 Lock Case — Lock Cases | Canton Hyland,3
300 Barras antipánico | Canton Hyland,3
410 Glass Door Handle — Stainless Steel | Canton Hyland,3
45 SNIK Lock Cylinder — Solid Brass | Canton Hyland,3
47BSIK Lock Cylinder — Solid Brass | Canton Hyland,3
54 SNDK Lock Cylinder — Solid Brass | Canton Hyland,3
5688 Night Latch And Rim Lock — Iron Case | Canton Hyland,3
578 SNBK Light Duty Cylindrical Lock | Canton Hyland,3
5831-90mm black Tubular Lock — Stainless Steel | Canton Hyland,3
5831-90mm chrome Tubular Lock — Knob Locks | Canton Hyland,3
5831-90mm white Tubular Lock — Stainless Steel | Canton Hyland,3
5832 PBBSET Heavy Duty Cylindrical Lock | Canton Hyland,3
5834 Night Latch And Rim Lock | Canton Hyland,3
587 ABET Light Duty Cylindrical Lock | Canton Hyland,3
587 MBBK Light Duty Cylindrical Lock | Canton Hyland,3
587 PBPS Light Duty Cylindrical Lock | Canton Hyland,3
5870 ABET Heavy Duty Cylindrical Lock | Canton Hyland,3
5870 ACET Heavy Duty Cylindrical Lock | Canton Hyland,3
5870 SSET Heavy Duty Cylindrical Lock | Canton Hyland,3
598 ACET Tubular Lock — Stainless Steel | Canton Hyland,3
598 SNBK Tubular Lock — Stainless Steel | Canton Hyland,3
60 PBKT Lock Cylinder — Solid Brass | Canton Hyland,3
60 SNKT Lock Cylinder — Solid Brass | Canton Hyland,3
"6068 Stainless Steel Lever Handle Lock, 330mm Plate | Canton Hyland",3
6094 PBET Heavy Duty Cylindrical Lock | Canton Hyland,3
6094 PBPS Heavy Duty Cylindrical Lock | Canton Hyland,3
70 ACKT BK Lock Cylinder — Solid Brass | Canton Hyland,3
70 MBDK CP Lock Cylinder — Solid Brass | Canton Hyland,3
70 SNKT CP Lock Cylinder — Solid Brass | Canton Hyland,3
70 SNKT-2 Lock Cylinder — Solid Brass | Canton Hyland,3
70610 AB Grip Handle Set — Zinc Alloy | Canton Hyland,3
7066 Lock Case — Lock Cases | Canton Hyland,3
70720 PB Grip Handle Set — Zinc Alloy | Canton Hyland,3
70PB ANTI-THEFT Lock Cylinder — Solid Brass | Canton Hyland,3
70PBDK CP-ANTI-THEFT Lock Cylinder | Canton Hyland,3
70SNDK CP-ANTI-THEFT Lock Cylinder | Canton Hyland,3
70SNKT-3 Lock Cylinder — Solid Brass | Canton Hyland,3
80 BSKT Lock Cylinder — Solid Brass | Canton Hyland,3
80 SNKT Lock Cylinder — Solid Brass | Canton Hyland,3
808 ABET Lever Handle — Zinc Alloy | Canton Hyland,3
808 MBET Lever Handle — Zinc Alloy | Canton Hyland,3
808 SNPS Lever Handle — Zinc Alloy | Canton Hyland,3
809 SBET Lever Handle — Zinc Alloy | Canton Hyland,3
8803 SNBK Lever Handle — Zinc Alloy | Canton Hyland,3
8806 SSET Lever Handle — Zinc Alloy | Canton Hyland,3
8827 Lever Handle — Zinc Alloy | Canton Hyland,3
90 BSKT Lock Cylinder — Solid Brass | Canton Hyland,3
90 MBKT CP Lock Cylinder — Solid Brass | Canton Hyland,3
90 SNDK Lock Cylinder — Solid Brass | Canton Hyland,3
9010E Stainless Steel Handle | Canton Hyland,3
9014 SSBK Stainless Steel Handle | Canton Hyland,3
9210 PBBK Tubular Lock — Stainless Steel | Canton Hyland,3
9210 PBET Tubular Lock — Stainless Steel | Canton Hyland,3
9210 SSBK Tubular Lock — Stainless Steel | Canton Hyland,3
9211 BNAC Heavy Duty Cylindrical Lock | Canton Hyland,3
9212 BNBS Heavy Duty Cylindrical Lock | Canton Hyland,3
9216 AC Heavy Duty Cylindrical Lock | Canton Hyland,3
9217 BNAC Heavy Duty Cylindrical Lock | Canton Hyland,3
ANSI Grade 1 vs EN 1125 Exit Devices — Selection Guide,3
BH03 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH06 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH15-100mm Bathroom Accessories | Canton Hyland,3
BH15-80mm Bathroom Accessories | Canton Hyland,3
BH19 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH20 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH38 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH40 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH41 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH53 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH55 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BH57 Bathroom Accessories — Stainless Steel | Canton Hyland,3
BL029 Brass and Steel Hinges | Canton Hyland,3
Barras antipánico — Fabricante y proveedor | Canton Hyland,3
Brass & Steel Door Hinges | Canton Hyland,3
Compare Lock Cylinders — Specifications | Canton Hyland,3
Cylindrical Knob Lock Cylindrical Knob Lock | Canton Hyland,3
DH02 PB Grip Handle Set — Zinc Alloy | Canton Hyland,3
DS022 Door Stopper — Zinc Alloy | Canton Hyland,3
DV04 Door viewer — Zinc Alloy | Canton Hyland,3
DV12-B Door viewer — ABS/Plastic | Canton Hyland,3
Door Hardware Glossary | Canton Hyland,3
F110 Glass Door Patch Fittings | Canton Hyland,3
F111 Glass Door Patch Fittings | Canton Hyland,3
F112 Glass Door Patch Fittings | Canton Hyland,3
F114 Glass Door Patch Fittings | Canton Hyland,3
F132 Glass Door Patch Fittings — Zinc Alloy | Canton Hyland,3
FB005 AC Door Flush Bolt — Zinc Alloy | Canton Hyland,3
Frameless Glass Door Hardware Checklist,3
G130 Glass Door Handle — Stainless Steel | Canton Hyland,3
Glass Entrance Hardware Application | Canton Hyland,3
HY006DK Lock Case — Lock Cases | Canton Hyland,3
JU-093 Door Closer — Aluminum | Canton Hyland,3
Keyed Deadbolt Lock Set Keyed Deadbolt Lock Set,3
L008 Latch — Zinc Alloy | Canton Hyland,3
L009 Latch — Zinc Alloy | Canton Hyland,3
L010 Latch — Zinc Alloy | Canton Hyland,3
L025 Latch — Zinc Alloy | Canton Hyland,3
L026 Latch — Zinc Alloy | Canton Hyland,3
LC06 85_50PS Lock Case — Lock Cases | Canton Hyland,3
LC15 Lock Case — Lock Cases | Canton Hyland,3
LC8520 Lock Case — Lock Cases | Canton Hyland,3
LC8525 PS Lock Case — Lock Cases | Canton Hyland,3
LH1083 SS Stainless Steel Handle | Canton Hyland,3
LH1083 Stainless Steel Handle | Canton Hyland,3
LH1085 SS Stainless Steel Handle | Canton Hyland,3
LH852 BNBK Lever Handle — Zinc Alloy | Canton Hyland,3
LH852 BNET Lever Handle — Zinc Alloy | Canton Hyland,3
LH852 GMBK Lever Handle — Zinc Alloy | Canton Hyland,3
Lc04 85×60mm Lock Case — Lock Cases | Canton Hyland,3
NCB Stainless Steel Handle | Canton Hyland,3
NO01 Gate House No — Hardware Accessories | Canton Hyland,3
Notícias e notas técnicas | Canton Hyland,3
S564 Night Latch And Rim Lock | Canton Hyland,3
S578 Tubular Lock — Stainless Steel | Canton Hyland,3
SH01 Panic Exit Device — 304SS | Canton Hyland,3
SSH020 Brass and Steel Hinges | Canton Hyland,3
Stainless Steel Flush Bolt Stainless Steel Flush Bolt,3
Stainless Steel Glass Door Pull Handle Stainless Steel Glass…,3
Why Our Door Hardware Range Is This Wide — Custom Mould Making,3
108 Glass Door Handle — Stainless Steel | Canton Hyland,2
109 Glass Door Handle — Stainless Steel | Canton Hyland,2
1121 Lock Case — Lock Cases | Canton Hyland,2
304 vs 201 vs 316 Stainless Steel Door Hardware,2
308 Panic Exit Device — 304SS | Canton Hyland,2
312 Panic Exit Device — 304SS | Canton Hyland,2
5687 Night Latch And Rim Lock | Canton Hyland,2
575 ACET Tubular Lock — Stainless Steel | Canton Hyland,2
578 SNET Light Duty Cylindrical Lock | Canton Hyland,2
587 SSPT Tubular Lock — Stainless Steel | Canton Hyland,2
5874 BNAC Heavy Duty Cylindrical Lock | Canton Hyland,2
60 BSKT Lock Cylinder — Solid Brass | Canton Hyland,2
60 CPDK Lock Cylinder — Solid Brass | Canton Hyland,2
60 SNDK Lock Cylinder — Solid Brass | Canton Hyland,2
607 ACBK Tubular Lock — Knob Locks | Canton Hyland,2
607 KET Tubular Lock — Knob Locks | Canton Hyland,2
6491 SNET Lever Handle — Zinc Alloy | Canton Hyland,2
70 BSDK Lock Cylinder — Solid Brass | Canton Hyland,2
70 SNDK Lock Cylinder — Solid Brass | Canton Hyland,2
70900 MBBK Grip Handle Set — Aluminum | Canton Hyland,2
70900 MBET Grip Handle Set — Aluminum | Canton Hyland,2
80 SNDK CP Lock Cylinder — Solid Brass | Canton Hyland,2
807 ABBK Lever Handle — Zinc Alloy | Canton Hyland,2
819 PBET Lever Handle — Zinc Alloy | Canton Hyland,2
8806 SSBK Lever Handle — Zinc Alloy | Canton Hyland,2
8827 SSET Lever Handle — Zinc Alloy | Canton Hyland,2
90 SNKT Lock Cylinder — Solid Brass | Canton Hyland,2
9007E Stainless Steel Handle | Canton Hyland,2
9087 SS Stainless Steel Handle | Canton Hyland,2
9210 SSET Tubular Lock — Stainless Steel | Canton Hyland,2
9221 BSET Heavy Duty Cylindrical Lock | Canton Hyland,2
AAH024 Brass and Steel Hinges | Canton Hyland,2
BH51 Bathroom Accessories — Stainless Steel | Canton Hyland,2
BH56 Bathroom Accessories — Stainless Steel | Canton Hyland,2
Buscador de productos — 519 modelos de herrajes | Canton Hyland,2
Cerraduras de embutir — Fabricante y proveedor | Canton Hyland,2
Configurador — Encontre o modelo | Canton Hyland,2
Corrosion Resistance 2026: EN 1670 Grades and Salt Spray | Canton Hyland,2
DS011 Door Flush Bolt — Brass | Canton Hyland,2
"Door Handing Explained: Left, Right, Reverse and Universal | Canton Hyland",2
FB017 Door Flush Bolt — Zinc Alloy | Canton Hyland,2
Fire Door Devices — Manufacturer & Supplier | Canton Hyland,2
L016 Latch — Zinc Alloy | Canton Hyland,2
L023 Latch — Zinc Alloy | Canton Hyland,2
LC08 85×55mm Lock Case — Lock Cases | Canton Hyland,2
LC14 85×50 Four Bolt Mortise Lock Case | Canton Hyland,2
LC18 Lock Case — Lock Cases | Canton Hyland,2
LC19 Lock Case — Lock Cases | Canton Hyland,2
LC20 Lock Case — Lock Cases | Canton Hyland,2
LC35 8550 Lock Case — Lock Cases | Canton Hyland,2
LH851 Lever Handle — Zinc Alloy | Canton Hyland,2
LH853 CPBK Lever Handle — Zinc Alloy | Canton Hyland,2
LH853 CPPS Lever Handle — Zinc Alloy | Canton Hyland,2
LH853 SNBK Lever Handle — Zinc Alloy | Canton Hyland,2
LH854 SNET Lever Handle — Zinc Alloy | Canton Hyland,2
Master Key Systems: How Many Levels You Need | Canton Hyland,2
Model Number Lookup | Canton Hyland,2
Narrow Stile Aluminium Door Lock Sag — Causes and Fixes,2
Order Codes + Finishes | Canton Hyland,2
Product Finder — 518 Door Hardware Models | Canton Hyland,2
Produtos — Catálogo de ferragens para portas | Canton Hyland,2
Push Bar vs Touch Bar Panic Exit Device — Which to Specify,2
SSH021 Brass and Steel Hinges | Canton Hyland,2
"Strike Plates 2026: ANSI Strike, T-Strike, Lip Length | Canton Hyland",2
The Six Values a Door Hardware Order Needs | Canton Hyland,2
110 Lock Case — Lock Cases | Canton Hyland,1
112 Glass Door Handle — Stainless Steel | Canton Hyland,1
302-S Barras antipánico — Acero inoxidable | Canton Hyland,1
305 Barras antipánico | Canton Hyland,1
306-D Double Door Panic Exit Device | Canton Hyland,1
306-S Single Door Panic Exit Device | Canton Hyland,1
310 Barras antipánico — Hierro | Canton Hyland,1
5681 Cerraduras de sobreponer | Canton Hyland,1
5688 Cerraduras de sobreponer | Canton Hyland,1
575 SSET Tubular Lock — Stainless Steel | Canton Hyland,1
578 SSET Light Duty Cylindrical Lock | Canton Hyland,1
5831-90mm grey Tubular Lock — Stainless Steel | Canton Hyland,1
5870 SNET Tubular Lock — Stainless Steel | Canton Hyland,1
592 BSET Tubular Lock — Knob Locks | Canton Hyland,1
607 SSET Cerraduras de pomo | Canton Hyland,1
65 SNKT Lock Cylinder — Solid Brass | Canton Hyland,1
70 ABKT CP Lock Cylinder — Solid Brass | Canton Hyland,1
70 SNKT-1 Lock Cylinder — Solid Brass | Canton Hyland,1
70710 PB Juegos de manija con placa — Zamak | Canton Hyland,1
70SNKT CP-ANTI-THEFT Lock Cylinder | Canton Hyland,1
80 BSDK Lock Cylinder — Solid Brass | Canton Hyland,1
80 PBKT Lock Cylinder — Solid Brass | Canton Hyland,1
853 SSBK Lever Handle — Zinc Alloy | Canton Hyland,1
8803 SNET Lever Handle — Zinc Alloy | Canton Hyland,1
8828 Lever Handle — Zinc Alloy | Canton Hyland,1
9004S Manijas de acero inoxidable | Canton Hyland,1
9014 SSET Stainless Steel Handle | Canton Hyland,1
9217 BNAC Cerraduras de pomo | Canton Hyland,1
AR4-110 Cerraduras de embutir | Canton Hyland,1
Alarmed Devices — Manufacturer & Supplier | Canton Hyland,1
Aplicaciones especiales — Fabricante | Canton Hyland,1
Aplicações e obras | Canton Hyland,1
BH02 Accesorios de baño — Acero inoxidable | Canton Hyland,1
BH14 Accesorios de baño — Acero inoxidable | Canton Hyland,1
BH43 Bathroom Accessories — Stainless Steel | Canton Hyland,1
BH58 Bathroom Accessories — Stainless Steel | Canton Hyland,1
Brass Piano Hinge Bisagras de latón y acero | Canton Hyland,1
Buscador de números de modelo | Canton Hyland,1
Cerraduras de sobreponer — Fabricante | Canton Hyland,1
Certificación y evidencia de ensayo | Canton Hyland,1
Colección de cerraduras HYDE Argentina AR-4 | Canton Hyland,1
Compare Brass & Steel Door Hinges | Canton Hyland,1
Compare Panic Exit Devices — Specifications | Canton Hyland,1
Contate a Equipe de Exportação | Canton Hyland,1
D101 DSPB Deadbolts | Canton Hyland,1
DH02 AB Grip Handle Set — Zinc Alloy | Canton Hyland,1
"Door Hardware Cutsheets, CAD and BIM: What Exists | Canton Hyland",1
Door Hardware HS Codes 2026: 8301 and 8302 Explained | Canton Hyland,1
Door Stop vs Flush Bolt vs Door Holder | Canton Hyland,1
Double-Leaf Fire Door Hardware Set — Coordinator + Closers,1
EPT01 Accesorios de herrajes | Canton Hyland,1
Empresa — Fabricante de ferragens | Canton Hyland,1
Entrada y entre-ejes en cerraduras de embutir | Canton Hyland,1
F123 Herrajes para puertas de vidrio | Canton Hyland,1
F132 Herrajes para puertas de vidrio — Zamak | Canton Hyland,1
FB001 Door Flush Bolt — Zinc Alloy | Canton Hyland,1
FB014 Accesorios de herrajes | Canton Hyland,1
Glosario de herrajes de puerta | Canton Hyland,1
Guías | Canton Hyland,1
Hardware in Focus — Product Photography & Selection | Canton Hyland,1
How to Cross-Reference a Door Lock to an Equivalent | Canton Hyland,1
L002 Latch — Zinc Alloy | Canton Hyland,1
L019 Latch — Zinc Alloy | Canton Hyland,1
L024 Latch — Zinc Alloy | Canton Hyland,1
LC02 85×40mm Lock Case — Lock Cases | Canton Hyland,1
LC09 85×60mm Lock Case — Lock Cases | Canton Hyland,1
LC32 65×72mm Lock Case — Lock Cases | Canton Hyland,1
LC8525B Lock Case — Lock Cases | Canton Hyland,1
LC8535 Lock Case — Lock Cases | Canton Hyland,1
LH853 SNPS Lever Handle — Zinc Alloy | Canton Hyland,1
LH855 BNBK Lever Handle — Zinc Alloy | Canton Hyland,1
Lc16 Cerraduras de embutir | Canton Hyland,1
Lc7065S Cerraduras de embutir | Canton Hyland,1
Lc8530PS Cerraduras de embutir | Canton Hyland,1
Lever Return and EN 1906 2026: Handle Classification Explained | Canton Hyland,1
Mortise Lock Backset and Centre Distance Explained | Canton Hyland,1
Multi-Point Locking — Manufacturer & Supplier | Canton Hyland,1
OEM and Private Label Door Hardware: What Changes | Canton Hyland,1
Panic Bar with Outside Trim — 310 + 015 Hardware Set,1
Pasacables para puertas — Fabricante | Canton Hyland,1
Product Finder — 554 Door Hardware Models | Canton Hyland,1
Referencia de códigos de acabado 2026 | Canton Hyland,1
Samples and Incoming Inspection 2026: The Golden Sample | Canton Hyland,1
Tabla de distancia al eje y espesor de puerta 2026 | Canton Hyland,1
Trim Handle or Panic Bar: What a Fire Exit Door Needs | Canton Hyland,1
What a Door Hardware Test Report Covers | Canton Hyland,1
What an Old Padlock Tells a Lock Factory,1
新闻稿 | 坎顿海兰德,1
项目与应用 | Canton Hyland,1

#  
# 开始日期：20260624
# 结束日期：20260921
平台,活跃用户
"[""网站""]",3744

#  
# 开始日期：20260624
# 结束日期：20260921
同类群组,第 1 天,第 7 天,第 30 天
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0.11627906976744186,0.046511627906976744,0
65,0,0,0
66,0.019230769230769232,0.019230769230769232,0
67,0.023255813953488372,0,0
68,0,0,0
69,0,0,0
70,0.006211180124223602,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0.012345679012345678,0,0
75,0,0,0
76,0,0,0
77,0,0.014492753623188406,0
78,0,0,0
79,0,0.002890173410404624,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0.024096385542168676,0,0
85,0,0,0
86,0.005847953216374269,0,0
87,0,0,0
88,0,0,0
89,0,0,0

#  
# 开始日期：20260624
# 结束日期：20260921
同类群组,第 1 天,第 7 天,第 30 天
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,609.2,309,0
65,0,0,0
66,118,47,0
67,184,0,0
68,0,0,0
69,0,0,0
70,206,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,1377,0,0
75,0,0,0
76,0,0,0
77,0,19,0
78,0,0,0
79,0,92,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,220.5,0,0
85,0,0,0
86,1,0,0
87,0,0,0
88,0,0,0
89,0,0,0

#  
# 开始日期：20260811
# 结束日期：20260921
同类群组,每位活跃用户的平均互动时长
0000,6.391788844590427
0001,64.6595238095238
0002,11.609756097560975
0003,83.345
0004,61.44444444444445
0005,36.33684210526316
0006,30.91441441441442
0007,12.972222222222221
0008,8.68
0009,8.352941176470589
0010,6.0606060606060606
0011,9.4609375
0012,9.53763440860215
0013,3.055555555555556
0014,2.298850574712644
0015,5.1190476190476195
0016,1.3703703703703705
0017,1.2307692307692308
0018,0.32
0019,0
0020,0
0021,0
0022,6.190476190476191
0023,0
0024,0.6842105263157895
0025,36.27777777777778
0026,2.2941176470588234
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
